order_var,value,url,scrape_date
1,China toddler mauling prompts crackdown on dogs,,2023-10-23 13:58:08
2,Video shows Chinese beer worker urinating into tank,,2023-10-23 13:58:08
3,Biggest cervical cancer advance in 20 years hailed,,2023-10-23 13:58:08
4,Call for billionaires to face a minimum tax rate,,2023-10-23 13:58:08
5,Gangster-turned-actor Dave Courtney dies aged 64,,2023-10-23 13:58:08
6,Argentina minister defies polls in first-round vote,,2023-10-23 13:58:08
7,Iran warns Israel to stop or region will 'go out of control',,2023-10-23 13:58:08
8,Indian cricket legend Bishan Bedi dies aged 77,,2023-10-23 13:58:08
9,Why the Philippines and China are on a collision course,,2023-10-23 13:58:08
10,Iran says Tehran metro girl ‘brain dead’,,2023-10-23 13:58:08
