order_var,value,url,scrape_date
1,Macron urges Israel to stop bombing babies in Gaza,,2023-11-11 03:02:25
2,Gucci and Moschino designer dies aged 46,,2023-11-11 03:02:25
3,Taylor Swift breaks record with Grammy nomination,,2023-11-11 03:02:25
4,Ex-US senator chases man who molested her on a jog,,2023-11-11 03:02:25
5,German hiking group reported to police as migrants,,2023-11-11 03:02:25
6,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-11 03:02:25
7,Beatles top singles chart 60 years after first hit,,2023-11-11 03:02:25
8,Revealed: Mistakes that blocked Maui fire escape routes,,2023-11-11 03:02:25
9,Two far-right terror suspects detained in Belgium,,2023-11-11 03:02:25
10,FBI seize NYC mayor's phones in financing probe,,2023-11-11 03:02:25
