order_var,value,url,scrape_date
1,Antisemitic graffiti in Paris worries leaders,,2023-10-31 18:49:38
2,What China wants from Israel-Hamas war,,2023-10-31 18:49:38
3,US to remove four African countries from trade deal,,2023-10-31 18:49:38
4,Paris police shoot woman at station after threats,,2023-10-31 18:49:38
5,Anti-war protesters disrupt US Senate hearing,,2023-10-31 18:49:38
6,South Africa rugby champions get heroes' welcome,,2023-10-31 18:49:38
7,Teen taken hostage by Hamas back home in Chicago,,2023-10-31 18:49:38
8,Friends stars 'devastated' by Matthew Perry's death,,2023-10-31 18:49:38
9,"British Jews are 'full of fear, like I've never seen before'",,2023-10-31 18:49:38
10,'Sometimes from behind the camera I just stand and cry',,2023-10-31 18:49:38
