order_var,value,url,scrape_date
1,Offshore ‘secrecy factory’ exploiting UK loophole,,2023-11-02 08:26:34
2,Arrest made in suspected mushroom poisoning deaths,,2023-11-02 08:26:34
3,Relaxed Trump Jr cracks jokes in courtroom debut,,2023-11-02 08:26:34
4,Cough syrup maker boss jailed after child deaths,,2023-11-02 08:26:34
5,Cornell student in court over antisemitic threats,,2023-11-02 08:26:34
6,'I don’t want to die at 24' - trapped Gaza woman,,2023-11-02 08:26:34
7,"Children must be off limits, says father of abducted kids",,2023-11-02 08:26:34
8,Brain power of over-50s dropped during Covid - study,,2023-11-02 08:26:34
9,George Santos easily survives House expulsion vote,,2023-11-02 08:26:34
10,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-02 08:26:34
