order_var,value,url,scrape_date
1,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-01 15:58:37
2,Why Indians are debating a 70-hour work week,,2023-11-01 15:58:37
3,BBC verifies attacks in Gaza 'safe' areas,,2023-11-01 15:58:37
4,UK reveals AI deal as Musk warns of extinction,,2023-11-01 15:58:37
5,"US couple fined $28,000 for child cruelty in Uganda",,2023-11-01 15:58:37
6,The best celebrity Halloween costumes,,2023-11-01 15:58:37
7,"In one blast, Khalil Khader lost all his children",,2023-11-01 15:58:37
8,"Perry was in a good place, Friends creator says",,2023-11-01 15:58:37
9,Cornell student held over threats to Jewish classmates,,2023-11-01 15:58:37
10,WeWork reported to be filing for bankruptcy,,2023-11-01 15:58:37
