order_var,value,url,scrape_date
1,The US is quietly arming Taiwan to the teeth,,2023-11-06 08:25:38
2,Fashion firm Boohoo breaks ethical promises,,2023-11-06 08:25:38
3,Barbra Streisand: I haven't had much fun in my life,,2023-11-06 08:25:38
4,Ukraine military under pressure over deadly strike,,2023-11-06 08:25:38
5,Loneliest sheep in hiding after rehoming row,,2023-11-06 08:25:38
6,Few reasons for optimism after US diplomatic dash,,2023-11-06 08:25:38
7,Díaz begs father's ELN kidnappers to free him,,2023-11-06 08:25:38
8,Hamburg Airport hostage drama ends after 18 hours,,2023-11-06 08:25:38
9,"Over 30,000lbs of chicken nuggets recalled in US",,2023-11-06 08:25:38
10,Why does France have military bases in Africa?,,2023-11-06 08:25:38
