order_var,value,url,scrape_date
1,Hamas leader denies killing of civilians in Israel,,2023-11-07 08:54:54
2,Trump clashes repeatedly with judge in NY hearing,,2023-11-07 08:54:54
3,Chinese alarm after second deadly gym collapse,,2023-11-07 08:54:54
4,WeWork files for bankruptcy in the US,,2023-11-07 08:54:54
5,Trump comes out swinging in court,,2023-11-07 08:54:54
6,Letters from Seven Years' War opened 250 years later,,2023-11-07 08:54:54
7,Italy to seize $835m from Airbnb in tax inquiry,,2023-11-07 08:54:54
8,Chinese tourists are back - but not in Thailand,,2023-11-07 08:54:54
9,Why Trump may have deliberately provoked judge,,2023-11-07 08:54:54
10,South Korea reports bedbug infestations,,2023-11-07 08:54:54
