order_var,value,url,scrape_date
1,White House criticises Musk over antisemitic lie,,2023-11-18 01:17:57
2,AI boss Sam Altman ousted after board loses confidence,,2023-11-18 01:17:57
3,Ex-First Lady Rosalynn Carter enters hospice care,,2023-11-18 01:17:57
4,'Multiple victims' in New Hampshire hospital shooting,,2023-11-18 01:17:57
5,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa,,2023-11-18 01:17:57
6,Biden facing internal dissent over Israel's Gaza campaign,,2023-11-18 01:17:57
7,Israel finds second hostage body near hospital,,2023-11-18 01:17:57
8,Weah congratulates Boakai after Liberia poll,,2023-11-18 01:17:57
9,Apple to cross message divide but green bubbles stay,,2023-11-18 01:17:57
10,Israel agrees to allow two fuel trucks a day into Gaza,,2023-11-18 01:17:57
