order_var,value,url,scrape_date
1,"Russia hits 118 settlements in one day, says Kyiv",,2023-11-01 22:09:30
2,Why Indians are debating a 70-hour work week,,2023-11-01 22:09:30
3,De Niro erupts in court over ex-assistant's claims,,2023-11-01 22:09:30
4,"US couple fined $28,000 for child cruelty in Uganda",,2023-11-01 22:09:30
5,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-01 22:09:30
6,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-01 22:09:30
7,BBC verifies attacks in Gaza 'safe' areas,,2023-11-01 22:09:30
8,"In one blast, Khalil Khader lost all his children",,2023-11-01 22:09:30
9,US pilot charged for allegedly threatening captain,,2023-11-01 22:09:30
10,Warning of violent winds as Storm Ciarán looms,,2023-11-01 22:09:30
