order_var,value,url,scrape_date
1,Israel sees 'sign of life' in Gaza hostage video,,2023-11-10 01:52:29
2,Stars hit red carpet at Hunger Games world premiere,,2023-11-10 01:52:29
3,De Niro's firm ordered to pay ex-assistant $1.2m,,2023-11-10 01:52:29
4,'Provocative' Ramaswamy border comments anger Canada,,2023-11-10 01:52:29
5,John Oliver ruffles feathers in New Zealand bird election,,2023-11-10 01:52:29
6,Spanish power deal with separatists sparks anger,,2023-11-10 01:52:29
7,A turning point in Myanmar as army suffers big losses,,2023-11-10 01:52:29
8,US Muslim students threatened over Israel-Gaza war,,2023-11-10 01:52:29
9,Outrage in Ghana after 300-year-old tree felled,,2023-11-10 01:52:29
10,Luis Díaz's father freed by Colombian guerrillas,,2023-11-10 01:52:29
