order_var,value,url,scrape_date
1,Macron urges Israel to stop bombing babies in Gaza,,2023-11-11 05:53:03
2,Gucci and Moschino designer dies aged 46,,2023-11-11 05:53:03
3,Beatles top singles chart 60 years after first hit,,2023-11-11 05:53:03
4,FBI seize NYC mayor's phones in financing probe,,2023-11-11 05:53:03
5,Revealed: Mistakes that blocked Maui fire escape routes,,2023-11-11 05:53:03
6,Taylor Swift breaks record with Grammy nomination,,2023-11-11 05:53:03
7,Police brace for largest pro-Palestinian protest yet,,2023-11-11 05:53:03
8,Actors' deal includes pay rises and intimacy co-ordinators,,2023-11-11 05:53:03
9,Somalia floods 'once-in-a-century event' - UN,,2023-11-11 05:53:03
10,Fentanyl-laced envelopes sent to US election officials,,2023-11-11 05:53:03
