order_var,value,url,scrape_date
1,"German-Israeli Shani Louk is dead, says mother",,2023-10-30 15:50:16
2,Murder at elite school horrifies Australia,,2023-10-30 15:50:16
3,Mob storms Dagestan airport searching for Jews,,2023-10-30 15:50:16
4,Matthew Perry cause of death unknown pending tests,,2023-10-30 15:50:16
5,Portuguese police apologise to Madeleine's parents,,2023-10-30 15:50:16
6,German politician held after Nazi salute complaint,,2023-10-30 15:50:16
7,Magic Johnson declared a billionaire by Forbes,,2023-10-30 15:50:16
8,Police search for builders who buried time capsule,,2023-10-30 15:50:16
9,US announces 'strongest action yet' on AI safety,,2023-10-30 15:50:16
10,Leonormania hits Spain as crown princess turns 18,,2023-10-30 15:50:16
