order_var,value,url,scrape_date
1,Has Israel's invasion of Gaza begun?,,2023-10-28 18:12:01
2,Iranian girl who collapsed on Tehran metro dies,,2023-10-28 18:12:01
3,Maine mass shooting suspect found dead,,2023-10-28 18:12:01
4,At least 32 dead in multi-vehicle crash in Egypt,,2023-10-28 18:12:01
5,Sailor rescued after days drifting in Pacific Ocean,,2023-10-28 18:12:01
6,Doubt cast on indigenous roots of Buffy Sainte-Marie,,2023-10-28 18:12:01
7,Gaza destruction shown in new satellite images,,2023-10-28 18:12:01
8,Thousands at pro-Palestinian protest in London,,2023-10-28 18:12:01
9,Going undercover to reveal people smugglers' tactics,,2023-10-28 18:12:01
10,Fashion brand A&F facing sex-trafficking lawsuit,,2023-10-28 18:12:01
