order_var,value,url,scrape_date
1,German hiking group reported to police as migrants,,2023-11-10 21:40:12
2,Beatles top singles chart 60 years after first hit,,2023-11-10 21:40:12
3,Taylor Swift breaks record with Grammy nomination,,2023-11-10 21:40:12
4,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 21:40:12
5,Jared Leto climbs Empire State Building,,2023-11-10 21:40:12
6,First-ever images prove 'lost echidna' not extinct,,2023-11-10 21:40:12
7,Biden and Xi Jinping to meet in California,,2023-11-10 21:40:12
8,Women in naked assault video ‘will not give up’,,2023-11-10 21:40:12
9,News outlets deny Israeli claims over Hamas attack,,2023-11-10 21:40:12
10,Jewish fears as German support for Israel stirs anger,,2023-11-10 21:40:12
