order_var,value,url,scrape_date
1,Legal experts see uphill battle for Trump in fraud case,,2023-11-12 04:01:58
2,Pope fires Texan bishop after criticism of reforms,,2023-11-12 04:01:58
3,March against antisemitism breaks new ground in France,,2023-11-12 04:01:58
4,Iceland declares emergency over volcano threat,,2023-11-12 04:01:58
5,PM condemns violence on day of protests in London,,2023-11-12 04:01:58
6,Gaza hospital crippled as fighting rages nearby,,2023-11-12 04:01:58
7,The shoemaker who caught the Auschwitz commander,,2023-11-12 04:01:58
8,How a budget airline took off on TikTok,,2023-11-12 04:01:58
9,Missing man died trapped between two fence panels,,2023-11-12 04:01:58
10,Macron urges Israel to stop bombing babies in Gaza,,2023-11-12 04:01:58
