order,value,url,scrape_date
1,Ukraine air strikes 'destroy Russian helicopters',,2023-10-17 19:06:45
2,Police shoot dead Brussels attacker who killed Swedes,,2023-10-17 19:06:45
3,Family seeks answers after Israel kidnap live-stream horror,,2023-10-17 19:06:45
4,Ex-wife of IS 'Beatle' speaks out for first time,,2023-10-17 19:06:45
5,Dozens killed as Israel strikes Gaza refuge areas,,2023-10-17 19:06:45
6,Nigeria burns $1.4m-worth of pangolin scales,,2023-10-17 19:06:45
7,Belt and Road: Is China's trillion-dollar gamble worth it?,,2023-10-17 19:06:45
8,Apple boss makes surprise China visit,,2023-10-17 19:06:45
9,"Last words of knifed US Muslim boy: 'Mom, I'm fine'",,2023-10-17 19:06:45
10,Mia Shem: Mother pleads for release after Hamas video,,2023-10-17 19:06:45
