order_var,value,url,scrape_date
1,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-27 21:07:58
2,"Ivanka Trump must testify in fraud case, judge rules",,2023-10-27 21:07:58
3,Divers search river for suspect in Maine shooting,,2023-10-27 21:07:58
4,Former Prime Minister Boris Johnson joins GB News,,2023-10-27 21:07:58
5,Gaza destruction shown in new satellite images,,2023-10-27 21:07:58
6,Fashion brand A&F facing sex-trafficking lawsuit,,2023-10-27 21:07:58
7,"Russia executing own retreating soldiers, US says",,2023-10-27 21:07:58
8,Congressman launches primary challenge to Biden,,2023-10-27 21:07:58
9,Maine Democrat reverses course on weapons ban,,2023-10-27 21:07:58
10,Russia hikes rates to 15% as inflation soars,,2023-10-27 21:07:58
