order_var,value,url,scrape_date
1,He had a call from Israeli intelligence. 'We have the order to bomb. You have two hours',,2023-11-08 15:19:48
2,Man crushed to death by robot in South Korea,,2023-11-08 15:19:48
3,Fury in Spain at Socialists' amnesty plan for power,,2023-11-08 15:19:48
4,Hezbollah warns of regional war if Gaza bombing goes on,,2023-11-08 15:19:48
5,Farmer survives crocodile attack by biting back,,2023-11-08 15:19:48
6,Vorderman exits BBC show over anti-government posts,,2023-11-08 15:19:48
7,Ivanka Trump is pulled back into her father's orbit,,2023-11-08 15:19:48
8,Rich nations say Ukraine support 'will never waver',,2023-11-08 15:19:48
9,Rashida Tlaib censured over Israel-Gaza comments,,2023-11-08 15:19:48
10,Hamburg alert after armed youths 'threaten teacher',,2023-11-08 15:19:48
