order_var,value,url,scrape_date
1,White House criticises Musk over antisemitic lie,,2023-11-17 23:42:14
2,AI boss Sam Altman ousted after board loses confidence,,2023-11-17 23:42:14
3,'Multiple victims' in New Hampshire hospital shooting,,2023-11-17 23:42:14
4,Ex-First Lady Rosalynn Carter enters hospice care,,2023-11-17 23:42:14
5,Biden facing internal dissent over Israel's Gaza campaign,,2023-11-17 23:42:14
6,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa,,2023-11-17 23:42:14
7,Israel finds second hostage body near hospital,,2023-11-17 23:42:14
8,Apple to cross message divide but green bubbles stay,,2023-11-17 23:42:14
9,Ukraine gains riverbank foothold but front lines barely move,,2023-11-17 23:42:14
10,NFL host apologises for saying she made up reports,,2023-11-17 23:42:14
