order_var,value,url,scrape_date
1,Why Indians are debating a 70-hour work week,,2023-11-01 12:38:08
2,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 12:38:08
3,What China wants from Israel-Hamas war,,2023-11-01 12:38:08
4,"Perry was in a good place, Friends creator says",,2023-11-01 12:38:08
5,WeWork reported to be filing for bankruptcy,,2023-11-01 12:38:08
6,Cornell student held over threats to Jewish classmates,,2023-11-01 12:38:08
7,Bolivia severs diplomatic ties with Israel,,2023-11-01 12:38:08
8,"In one blast, Khalil Khader lost all his children",,2023-11-01 12:38:08
9,The best celebrity Halloween costumes,,2023-11-01 12:38:08
10,The children forced from home by Russian attacks,,2023-11-01 12:38:08
