order_var,value,url,scrape_date
1,How two 4-year-olds were killed and social media denied it,,2023-10-26 15:26:48
2,Cats rescued from slaughter for meat in China,,2023-10-26 15:26:48
3,Al Jazeera reporter's family killed in Gaza strike,,2023-10-26 15:26:48
4,Russia likely targeted Ukraine nuclear plant - Zelensky,,2023-10-26 15:26:48
5,The Beatles announce release of their 'last song',,2023-10-26 15:26:48
6,US will defend Philippines if China attacks: Biden,,2023-10-26 15:26:48
7,Fireworks in court as Trump team calls Cohen a liar,,2023-10-26 15:26:48
8,"Artist pulps 6,000 copies of The Da Vinci Code",,2023-10-26 15:26:48
9,Fury over air traffic charges after IT meltdown,,2023-10-26 15:26:48
10,Assessing Israel's overnight raid of the Gaza Strip,,2023-10-26 15:26:48
