order_var,value,url,scrape_date
1,Iran says Tehran metro girl ‘brain dead’,,2023-10-22 20:48:09
2,Detroit synagogue president found murdered,,2023-10-22 20:48:09
3,Iran warns Israel to stop or region will 'go out of control',,2023-10-22 20:48:09
4,Missing UK teen murdered in Hamas attack - family,,2023-10-22 20:48:09
5,Steely gaze of endangered tigress tops mangrove photo awards,,2023-10-22 20:48:09
6,Argentina votes in poll rocked by radical candidate,,2023-10-22 20:48:09
7,Who are the hostages taken by Hamas from Israel?,,2023-10-22 20:48:09
8,"Eating world's hottest pepper was euphoric, says creator",,2023-10-22 20:48:09
9,Why Indonesia can’t stop crocodile attacks,,2023-10-22 20:48:09
10,Ukrainians fear drone shortages due to China restrictions,,2023-10-22 20:48:09
