order_var,value,url,scrape_date
1,Jared Leto climbs Empire State Building,,2023-11-10 16:54:33
2,German hiking group reported to police as migrants,,2023-11-10 16:54:33
3,Jewish fears as German support for Israel stirs anger,,2023-11-10 16:54:33
4,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 16:54:33
5,First-ever images prove 'lost echidna' not extinct,,2023-11-10 16:54:33
6,Rashford’s brother faces assault charge in US,,2023-11-10 16:54:33
7,Biden and Xi Jinping to meet in California,,2023-11-10 16:54:33
8,US veteran gets world's first eye transplant,,2023-11-10 16:54:33
9,Prince Harry wins latest stage in newspaper case,,2023-11-10 16:54:33
10,Women in naked assault video ‘will not give up’,,2023-11-10 16:54:33
