order_var,value,url,scrape_date
1,First ever images prove 'lost echidna' not extinct,,2023-11-10 04:02:48
2,Israel officials accuse Gaza reporters of knowing about Hamas attack,,2023-11-10 04:02:48
3,De Niro's firm ordered to pay ex-assistant $1.2m,,2023-11-10 04:02:48
4,Stars hit red carpet at Hunger Games world premiere,,2023-11-10 04:02:48
5,Women in naked assault video ‘will not give up’,,2023-11-10 04:02:48
6,US veteran gets world's first eye transplant,,2023-11-10 04:02:48
7,US Muslim students threatened over Israel-Gaza war,,2023-11-10 04:02:48
8,Luis Díaz's father freed by Colombian guerrillas,,2023-11-10 04:02:48
9,'Provocative' Ramaswamy border comments anger Canada,,2023-11-10 04:02:48
10,Outrage in Ghana after 300-year-old tree felled,,2023-11-10 04:02:48
