order_var,value,url,scrape_date
1,Israel sees 'sign of life' in Gaza hostage video,,2023-11-09 23:32:09
2,Spanish power deal with separatists sparks anger,,2023-11-09 23:32:09
3,Star Wars C-3PO actor selling props and costumes,,2023-11-09 23:32:09
4,A turning point in Myanmar as army suffers big losses,,2023-11-09 23:32:09
5,John Oliver ruffles feathers in New Zealand bird election,,2023-11-09 23:32:09
6,'Provocative' Ramaswamy border comments anger Canada,,2023-11-09 23:32:09
7,Funeral home owners arrested after 190 corpses found,,2023-11-09 23:32:09
8,US Muslim students threatened over Israel-Gaza war,,2023-11-09 23:32:09
9,Luis Díaz's father freed by Colombian guerrillas,,2023-11-09 23:32:09
10,Outrage in Ghana after 300-year-old tree felled,,2023-11-09 23:32:09
