order_var,value,url,scrape_date
1,Paris police shoot woman at station after threats,,2023-10-31 14:08:54
2,South Africa rugby champions get heroes' welcome,,2023-10-31 14:08:54
3,Company found guilty over NZ volcano disaster,,2023-10-31 14:08:54
4,US rejects Putin claim over anti-Jewish airport mob,,2023-10-31 14:08:54
5,Friends stars 'devastated' by Matthew Perry's death,,2023-10-31 14:08:54
6,What China wants from Israel-Hamas war,,2023-10-31 14:08:54
7,US to remove four African countries from trade deal,,2023-10-31 14:08:54
8,Gunman holding hostage in Japan post office,,2023-10-31 14:08:54
9,'Sometimes from behind the camera I just stand and cry',,2023-10-31 14:08:54
10,The Halloween peppermints that poisoned a city,,2023-10-31 14:08:54
