order_var,value,url,scrape_date
1,Iceland declares emergency over volcano threat,,2023-11-11 12:49:05
2,Gucci and Moschino designer dies aged 46,,2023-11-11 12:49:05
3,Macron urges Israel to stop bombing babies in Gaza,,2023-11-11 12:49:05
4,Major police operation for pro-Palestinian protest,,2023-11-11 12:49:05
5,How a budget airline took off on TikTok,,2023-11-11 12:49:05
6,"Kyiv hit by first air attack in 52 days, says Ukraine",,2023-11-11 12:49:05
7,Revealed: Mistakes that blocked Maui fire escape routes,,2023-11-11 12:49:05
8,"Michael Jackson jacket sells for £250,000 at auction",,2023-11-11 12:49:05
9,Beatles top singles chart 60 years after first hit,,2023-11-11 12:49:05
10,Actors' deal includes pay rises and intimacy co-ordinators,,2023-11-11 12:49:05
