order_var,value,url,scrape_date
1,Manslaughter arrest over ice hockey player death,,2023-11-14 23:44:11
2,Secret deal links Abramovich to Putin's 'wallets',,2023-11-14 23:44:11
3,Cox and LeBlanc in new tributes to Matthew Perry,,2023-11-14 23:44:11
4,US says Hamas has command centre under Gaza hospital,,2023-11-14 23:44:11
5,Suella Braverman accuses PM of betrayal,,2023-11-14 23:44:11
6,Arab and Muslim leaders blame West for Gaza misery,,2023-11-14 23:44:11
7,Kevin McCarthy accused of elbowing fellow Republican,,2023-11-14 23:44:11
8,Luis Díaz reunited with father after kidnapping,,2023-11-14 23:44:11
9,Why businesses are pulling billions from China,,2023-11-14 23:44:11
10,Finland accuses Russia of aiding migrant crossings,,2023-11-14 23:44:11
