order_var,value,url,scrape_date
1,Ukrainian men flee the draft in their thousands,,2023-11-17 17:37:03
2,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa,,2023-11-17 17:37:03
3,Berlin on edge for Erdogan after fierce Israel criticism,,2023-11-17 17:37:03
4,Wayne's World star Dana Carvey's son dies aged 32,,2023-11-17 17:37:03
5,Israel finds second hostage body near hospital,,2023-11-17 17:37:03
6,Man sentenced to life for Irish teacher's murder,,2023-11-17 17:37:03
7,Singer Cassie accuses Diddy of rape and abuse,,2023-11-17 17:37:03
8,Football fan sentenced over Bradley Lowery taunt,,2023-11-17 17:37:03
9,Trump slams judge and clerk as gag order is paused,,2023-11-17 17:37:03
10,Track issues cause chaos in Las Vegas GP practice,,2023-11-17 17:37:03
