order_var,value,url,scrape_date
1,Family identify 1992 murder victim by flower tattoo,,2023-11-14 13:22:14
2,Why businesses are pulling billions from China,,2023-11-14 13:22:14
3,Barry Manilow explains why he kept sexuality secret,,2023-11-14 13:22:14
4,Russian convicted of journalist murder gets pardon,,2023-11-14 13:22:14
5,Iceland volcanic eruption still likely - scientists,,2023-11-14 13:22:14
6,Pink to give away banned books at Florida shows,,2023-11-14 13:22:14
7,Mexico's first non-binary magistrate found dead,,2023-11-14 13:22:14
8,Memorials to victims of Stalin vanish in Russia,,2023-11-14 13:22:14
9,Why Peter Nygard's son is supporting his accusers,,2023-11-14 13:22:14
10,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 13:22:14
