order,value,url,scrape_date
1,Emily Blunt regrets 'hurtful' comments in old clip,,2023-10-21 23:51:18
2,Why Kyiv's east bank gain could be significant,,2023-10-21 23:51:18
3,Israeli Arabs arrested over Gaza social media posts,,2023-10-21 23:51:18
4,My daughters beg to go home - but our old lives in Gaza City are over,,2023-10-21 23:51:18
5,Neighbourhood flattened and hospital told to evacuate,,2023-10-21 23:51:18
6,Brave England edged out as Boks make final,,2023-10-21 23:51:18
7,Pro-Palestinian marches take place across UK,,2023-10-21 23:51:18
8,"Saudi prince slams Hamas, Israel and the West",,2023-10-21 23:51:18
9,Arab states reject forced displacement from Gaza,,2023-10-21 23:51:18
10,"Hamas frees two US hostages, a mother and daughter",,2023-10-21 23:51:18
