order_var,value,url,scrape_date
1,De Niro's firm ordered to pay ex-assistant $1.2m,,2023-11-10 03:12:41
2,First ever images prove 'lost echidna' not extinct,,2023-11-10 03:12:41
3,Israel officials accuse Gaza reporters of knowing about Hamas attack,,2023-11-10 03:12:41
4,US veteran gets world's first eye transplant,,2023-11-10 03:12:41
5,Women in naked assault video ‘will not give up’,,2023-11-10 03:12:41
6,US Muslim students threatened over Israel-Gaza war,,2023-11-10 03:12:41
7,'Provocative' Ramaswamy border comments anger Canada,,2023-11-10 03:12:41
8,Outrage in Ghana after 300-year-old tree felled,,2023-11-10 03:12:41
9,Spanish power deal with separatists sparks anger,,2023-11-10 03:12:41
10,Luis Díaz's father freed by Colombian guerrillas,,2023-11-10 03:12:41
