order_var,value,url,scrape_date
1,Ukraine military under pressure over deadly strike,,2023-11-05 22:03:12
2,Hamburg Airport hostage drama ends after 18 hours,,2023-11-05 22:03:12
3,Loneliest sheep in hiding after rehoming row,,2023-11-05 22:03:12
4,Four surprises that could upend the 2024 US election,,2023-11-05 22:03:12
5,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 22:03:12
6,DJ shot dead during live broadcast in Philippines,,2023-11-05 22:03:12
7,Musk launches AI chatbot with 'a little humour',,2023-11-05 22:03:12
8,Matthew Perry buried in private ceremony - US media,,2023-11-05 22:03:12
9,Rescued bear arrives in Devon via Eurotunnel,,2023-11-05 22:03:12
10,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 22:03:12
