order_var,value,url,scrape_date
1,BBC goes inside Al-Shifa hospital with the Israeli army,,2023-11-16 18:35:47
2,The Crown final season splits critics,,2023-11-16 18:35:47
3,Dog survives 10 weeks in wild beside dead owner,,2023-11-16 18:35:47
4,Russian artist gets 7 years for anti-war messages,,2023-11-16 18:35:47
5,Spain's Pedro Sánchez wins new term as PM,,2023-11-16 18:35:47
6,Five things we learned from the Biden-Xi meeting,,2023-11-16 18:35:47
7,Santos 'blatantly stole' from campaign - committee,,2023-11-16 18:35:47
8,Finland to close some Russia border crossings - PM,,2023-11-16 18:35:47
9,Dutch election promises new era and shake-up in politics,,2023-11-16 18:35:47
10,Harry Styles buzz cut reveal lights up fan debate,,2023-11-16 18:35:47
