order_var,value,url,scrape_date
1,The Beatles announce release of their 'last song',,2023-10-26 16:36:58
2,How two 4-year-olds were killed and social media denied it,,2023-10-26 16:36:58
3,Cats rescued from slaughter for meat in China,,2023-10-26 16:36:58
4,Al Jazeera reporter's family killed in Gaza strike,,2023-10-26 16:36:58
5,Russia likely targeted Ukraine nuclear plant - Zelensky,,2023-10-26 16:36:58
6,'Reconnaissance by fire' - What Israel's Gaza raid tells us,,2023-10-26 16:36:58
7,US will defend Philippines if China attacks: Biden,,2023-10-26 16:36:58
8,Fireworks in court as Trump team calls Cohen a liar,,2023-10-26 16:36:58
9,Fury over air traffic charges after IT meltdown,,2023-10-26 16:36:58
10,"Artist pulps 6,000 copies of The Da Vinci Code",,2023-10-26 16:36:58
