order_var,value,url,scrape_date
1,Top general locked away evidence of SAS executions,,2023-11-16 05:13:55
2,Iceland faces 'decades' of volcanic instability,,2023-11-16 05:13:55
3,Plane forced to return to airport after horse escapes,,2023-11-16 05:13:55
4,Virginia mother of child who shot teacher sentenced,,2023-11-16 05:13:55
5,US and China agree to resume military communications,,2023-11-16 05:13:55
6,Dutch election promises new era and shake-up in politics,,2023-11-16 05:13:55
7,Starbucks faces walkout at hundreds of US stores,,2023-11-16 05:13:55
8,Netflix set to release final season of The Crown,,2023-11-16 05:13:55
9,"Canadian killed family to scare Muslims, jury hears",,2023-11-16 05:13:55
10,Xi arrives in US as his Chinese Dream sputters,,2023-11-16 05:13:55
