order_var,value,url,scrape_date
1,"Russia hits 118 settlements in one day, says Kyiv",,2023-11-01 21:04:20
2,De Niro erupts in court over ex-assistant's claims,,2023-11-01 21:04:20
3,"US couple fined $28,000 for child cruelty in Uganda",,2023-11-01 21:04:20
4,Why Indians are debating a 70-hour work week,,2023-11-01 21:04:20
5,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-01 21:04:20
6,BBC verifies attacks in Gaza 'safe' areas,,2023-11-01 21:04:20
7,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-01 21:04:20
8,"In one blast, Khalil Khader lost all his children",,2023-11-01 21:04:20
9,Zimbabwe president's relation convicted of gold-smuggling,,2023-11-01 21:04:20
10,US pilot charged for allegedly threatening captain,,2023-11-01 21:04:20
