order_var,value,url,scrape_date
1,Bowen: Hospital raid comes as tone shifts on Israel,,2023-11-15 21:17:07
2,Aniston leads final Friends' tribute to 'our Matty',,2023-11-15 21:17:07
3,Starbucks faces walkout at hundreds of US stores,,2023-11-15 21:17:07
4,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 21:17:07
5,"We need to end Rwanda merry-go-round, says Sunak",,2023-11-15 21:17:07
6,Paris mayor targets SUVs after electric scooter ban,,2023-11-15 21:17:07
7,Ukraine claims foothold on river bank in south,,2023-11-15 21:17:07
8,Russian diamonds set for ban under new EU sanctions,,2023-11-15 21:17:07
9,Greta Thunberg denies public order offence,,2023-11-15 21:17:07
10,Ai Weiwei exhibition called off over Israel post,,2023-11-15 21:17:07
