order_var,value,url,scrape_date
1,Manslaughter arrest over ice hockey player death,,2023-11-14 17:52:52
2,Secret deal links Abramovich to Putin's 'wallets',,2023-11-14 17:52:52
3,Why businesses are pulling billions from China,,2023-11-14 17:52:52
4,Canadian peace advocate confirmed killed in Hamas attack,,2023-11-14 17:52:52
5,Barry Manilow explains why he kept sexuality secret,,2023-11-14 17:52:52
6,US Army clears convictions of 110 black soldiers,,2023-11-14 17:52:52
7,'Overworked' actress death prompts apology in Japan,,2023-11-14 17:52:52
8,Family identify 1992 murder victim by flower tattoo,,2023-11-14 17:52:52
9,Pink to give away banned books at Florida shows,,2023-11-14 17:52:52
10,Israel facing mounting pressure over Gaza hospitals,,2023-11-14 17:52:52
