order_var,value,url,scrape_date
1,Ukraine military under pressure over deadly strike,,2023-11-06 00:54:10
2,Hamburg Airport hostage drama ends after 18 hours,,2023-11-06 00:54:10
3,Loneliest sheep in hiding after rehoming row,,2023-11-06 00:54:10
4,Four surprises that could upend the 2024 US election,,2023-11-06 00:54:10
5,Díaz begs father's ELN kidnappers to free him,,2023-11-06 00:54:10
6,Few reasons for optimism after US diplomatic dash,,2023-11-06 00:54:10
7,Rock in a hard place as French border keeps neighbours apart,,2023-11-06 00:54:10
8,DJ shot dead during live broadcast in Philippines,,2023-11-06 00:54:10
9,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-06 00:54:10
10,Musk launches AI chatbot with 'a little humour',,2023-11-06 00:54:10
