order_var,value,url,scrape_date
1,The US is quietly arming Taiwan to the teeth,,2023-11-06 11:21:04
2,Fashion firm Boohoo breaks ethical promises,,2023-11-06 11:21:04
3,Barbra Streisand: I haven't had much fun in my life,,2023-11-06 11:21:04
4,Korean man attacks woman for 'being a feminist',,2023-11-06 11:21:04
5,Few reasons for optimism after US diplomatic dash,,2023-11-06 11:21:04
6,Ukraine military under pressure over deadly strike,,2023-11-06 11:21:04
7,Police petrol-bombed in Bonfire Night disorder,,2023-11-06 11:21:04
8,"Over 30,000lb of chicken nuggets recalled in US",,2023-11-06 11:21:04
9,Díaz begs father's ELN kidnappers to free him,,2023-11-06 11:21:04
10,Loneliest sheep in hiding after rehoming row,,2023-11-06 11:21:04
