order_var,value,url,scrape_date
1,'Heck of a reunion': Trump silent as Cohen dishes dirt,,2023-10-25 09:15:32
2,Republicans pick Mike Johnson as new Speaker nominee,,2023-10-25 09:15:32
3,Arnold Schwarzenegger: I'd be a great US president,,2023-10-25 09:15:32
4,British model jailed in Peru over drug smuggling,,2023-10-25 09:15:32
5,"I went through hell, says elderly hostage released by Hamas",,2023-10-25 09:15:32
6,Pilot accused of jet crash attempt cites breakdown,,2023-10-25 09:15:32
7,Black models shun Melbourne fashion week citing racism,,2023-10-25 09:15:32
8,China sacks defence minister Li Shangfu,,2023-10-25 09:15:32
9,YouTuber sorry for freeloading stunt in Japan,,2023-10-25 09:15:32
10,Republicans self-destruct again in US Speaker saga,,2023-10-25 09:15:32
