order_var,value,url,scrape_date
1,Xi arrives in the US as his Chinese Dream sputters,,2023-11-15 08:00:19
2,Brazil gripped by 'unbearable' heatwave,,2023-11-15 08:00:19
3,Pelosi hammer attack accused tearfully testifies,,2023-11-15 08:00:19
4,Manslaughter arrest over ice hockey player death,,2023-11-15 08:00:19
5,John Oliver's pick wins NZ Bird of the Century poll,,2023-11-15 08:00:19
6,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 08:00:19
7,Jury hears man who killed Muslim family was on drugs,,2023-11-15 08:00:19
8,Hostages' fates haunt Israel as Gaza war intensifies,,2023-11-15 08:00:19
9,US evangelicals drive Republican support for Israel,,2023-11-15 08:00:19
10,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 08:00:19
