order_var,value,url,scrape_date
1,Birthday gift grenade kills Ukraine army chief aide,,2023-11-07 11:35:19
2,Hamas leader denies killing of civilians in Israel,,2023-11-07 11:35:19
3,Chinese alarm after second deadly gym collapse,,2023-11-07 11:35:19
4,Trump clashes repeatedly with judge in NY hearing,,2023-11-07 11:35:19
5,WeWork forced to file for bankruptcy in the US,,2023-11-07 11:35:19
6,Trump on the stand comes out swinging,,2023-11-07 11:35:19
7,Letters from Seven Years' War opened 250 years later,,2023-11-07 11:35:19
8,Chinese tourists are back - but not in Thailand,,2023-11-07 11:35:19
9,Why Trump may have deliberately provoked judge,,2023-11-07 11:35:19
10,Italy to seize $835m from Airbnb in tax inquiry,,2023-11-07 11:35:19
