order,value,url,scrape_date
1,Trump gets gag order in 2020 election meddling case,,2023-10-16 21:03:44
2,Suspect in killing of US Muslim boy appears in court,,2023-10-16 21:03:44
3,Banker loses case over two-sandwich lunch claim,,2023-10-16 21:03:44
4,Polish right-wing party to lose majority - exit poll,,2023-10-16 21:03:44
5,Putin in China to strengthen anti-West coalition,,2023-10-16 21:03:44
6,Iranian director Dariush Mehrjui and wife found dead,,2023-10-16 21:03:44
7,Trump sues in UK over ex-spy's Russia sex claims,,2023-10-16 21:03:44
8,Israel-Gaza inflames tensions on US college campuses,,2023-10-16 21:03:44
9,Daniel Noboa elected Ecuador's youngest president,,2023-10-16 21:03:44
10,Russia returns four children taken from Ukraine,,2023-10-16 21:03:44
