order_var,value,url,scrape_date
1,How two 4-year-olds were killed and social media denied it,,2023-10-26 03:28:47
2,Russia says it rehearsed 'massive' nuclear strike,,2023-10-26 03:28:47
3,Fireworks in court as Trump team calls Cohen a liar,,2023-10-26 03:28:47
4,Ukraine evacuates children as Russian attacks mount,,2023-10-26 03:28:47
5,Arnold Schwarzenegger: I'd be great US president,,2023-10-26 03:28:47
6,Israel demands UN chief resign over Hamas comments,,2023-10-26 03:28:47
7,Republicans got a Speaker. Now begins the hard part,,2023-10-26 03:28:47
8,Bowen: Israelis and Palestinians fear worst is yet to come,,2023-10-26 03:28:47
9,Cruise firm pays thousands over Covid 'negligence',,2023-10-26 03:28:47
10,US college Israel-Gaza war protest stirs outrage,,2023-10-26 03:28:47
