order_var,value,url,scrape_date
1,Portuguese police apologise to Madeleine's parents,,2023-10-30 10:39:30
2,Mob storms Dagestan airport in search of Jews,,2023-10-30 10:39:30
3,Murder at elite school horrifies Australia,,2023-10-30 10:39:30
4,Magic Johnson declared a billionaire by Forbes,,2023-10-30 10:39:30
5,Police search for builders who buried time capsule,,2023-10-30 10:39:30
6,Friends creators pay tribute to 'brilliant' Perry,,2023-10-30 10:39:30
7,Beaten into a coma for taking extra food at school,,2023-10-30 10:39:30
8,Matthew Perry: Friends fame couldn't quell deep demons,,2023-10-30 10:39:30
9,Leonormania hits Spain as crown princess turns 18,,2023-10-30 10:39:30
10,Evergrande given last chance to agree debt deal,,2023-10-30 10:39:30
