order_var,value,url,scrape_date
1,Jewish fears as German support for Israel stirs anger,,2023-11-10 16:19:28
2,German hiking group reported to police as migrants,,2023-11-10 16:19:28
3,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 16:19:28
4,First-ever images prove 'lost echidna' not extinct,,2023-11-10 16:19:28
5,Rashford’s brother faces assault charge in US,,2023-11-10 16:19:28
6,US veteran gets world's first eye transplant,,2023-11-10 16:19:28
7,Biden and Xi Jinping to meet in California,,2023-11-10 16:19:28
8,Women in naked assault video ‘will not give up’,,2023-11-10 16:19:28
9,Prince Harry wins latest stage in newspaper case,,2023-11-10 16:19:28
10,Stars hit red carpet at Hunger Games world premiere,,2023-11-10 16:19:28
