order,value,url,scrape_date
1,US warship intercepts missiles fired from Yemen,,2023-10-20 09:17:39
2,Community frozen as Hamas atrocities continue to emerge,,2023-10-20 09:17:39
3,Berlusconi's 'worthless' art a headache for heirs,,2023-10-20 09:17:39
4,Residents leave as tension soars at Lebanon border,,2023-10-20 09:17:39
5,"China has sharply expanded nuclear arsenal, US says",,2023-10-20 09:17:39
6,Soldier who fled to North Korea 'charged in US',,2023-10-20 09:17:39
7,Trump ex-lawyer pleads guilty in Georgia election case,,2023-10-20 09:17:39
8,Retirement home wins top UK architecture award,,2023-10-20 09:17:39
9,Canada withdraws 41 diplomats from India,,2023-10-20 09:17:39
10,Hundreds arrested at protest near US Capitol,,2023-10-20 09:17:39
