order_var,value,url,scrape_date
1,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-27 16:57:23
2,"Russia executing own retreating soldiers, US says",,2023-10-27 16:57:23
3,Taylor Swift tackles slut shamers with 1989 remake,,2023-10-27 16:57:23
4,US strikes Syria bases used by Iran-linked groups,,2023-10-27 16:57:23
5,Anger at Uganda plan to name road after slain tourists,,2023-10-27 16:57:23
6,Maine Democrat reverses course on weapons ban,,2023-10-27 16:57:23
7,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 16:57:23
8,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 16:57:23
9,Former Prime Minister Boris Johnson joins GB News,,2023-10-27 16:57:23
10,US man charged over deadly attack at German castle,,2023-10-27 16:57:23
