order_var,value,url,scrape_date
1,US to remove four African countries from trade deal,,2023-11-01 04:26:58
2,'Moronic': Vicious Covid WhatsApps reveal No 10 battles,,2023-11-01 04:26:58
3,Channing Tatum and Zoe Kravitz engaged - US media,,2023-11-01 04:26:58
4,What China wants from Israel-Hamas war,,2023-11-01 04:26:58
5,"Legal row over 2,800,000% mark-up for African mask",,2023-11-01 04:26:58
6,"In one blast, Khalil Khader lost all his children",,2023-11-01 04:26:58
7,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 04:26:58
8,Kourtney Kardashian’s partner reveals baby's name,,2023-11-01 04:26:58
9,Why Trump's children are testifying in fraud case,,2023-11-01 04:26:58
10,"No excuse for colonial violence in Kenya, King says",,2023-11-01 04:26:58
