order_var,value,url,scrape_date
1,Macron urges Israel to stop bombing babies in Gaza,,2023-11-11 03:27:36
2,Gucci and Moschino designer dies aged 46,,2023-11-11 03:27:36
3,Ex-US senator chases man who molested her on a jog,,2023-11-11 03:27:36
4,Taylor Swift breaks record with Grammy nomination,,2023-11-11 03:27:36
5,Police brace for largest pro-Palestinian protest yet,,2023-11-11 03:27:36
6,Beatles top singles chart 60 years after first hit,,2023-11-11 03:27:36
7,Revealed: Mistakes that blocked Maui fire escape routes,,2023-11-11 03:27:36
8,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-11 03:27:36
9,FBI seize NYC mayor's phones in financing probe,,2023-11-11 03:27:36
10,First-ever images prove 'lost echidna' not extinct,,2023-11-11 03:27:36
