order_var,value,url,scrape_date
1,BBC goes inside Al-Shifa hospital with the Israeli army,,2023-11-16 18:50:49
2,The Crown final season splits critics,,2023-11-16 18:50:49
3,Dog survives 10 weeks in wild beside dead owner,,2023-11-16 18:50:49
4,Russian artist gets 7 years for anti-war messages,,2023-11-16 18:50:49
5,Spain's Pedro Sánchez wins new term as PM,,2023-11-16 18:50:49
6,Santos 'blatantly stole' from campaign - committee,,2023-11-16 18:50:49
7,Five things we learned from the Biden-Xi meeting,,2023-11-16 18:50:49
8,Finland to close some Russia border crossings - PM,,2023-11-16 18:50:49
9,Dutch election promises new era and shake-up in politics,,2023-11-16 18:50:49
10,Man charged with murder in Toronto vehicle collision,,2023-11-16 18:50:49
