order,value,url,scrape_date
1,Emily Blunt regrets 'hurtful' comments in old clip,,2023-10-22 00:11:31
2,Why Kyiv's east bank gain could be significant,,2023-10-22 00:11:31
3,Israeli Arabs arrested over Gaza social media posts,,2023-10-22 00:11:31
4,Kharkiv postal building missile strike kills six,,2023-10-22 00:11:31
5,Neighbourhood flattened and hospital told to evacuate,,2023-10-22 00:11:31
6,Brave England edged out as Boks make final,,2023-10-22 00:11:31
7,My daughters beg to go home - but our old lives in Gaza City are over,,2023-10-22 00:11:31
8,"Saudi prince slams Hamas, Israel and the West",,2023-10-22 00:11:31
9,"Hamas frees two US hostages, a mother and daughter",,2023-10-22 00:11:31
10,Pro-Palestinian marches take place across UK,,2023-10-22 00:11:31
