order_var,value,url,scrape_date
1,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-28 00:44:19
2,Donald Trump and children to testify in fraud case,,2023-10-28 00:44:19
3,Doubt cast on indigenous roots of Buffy Sainte-Marie,,2023-10-28 00:44:19
4,Gaza destruction shown in new satellite images,,2023-10-28 00:44:19
5,All 18 victims of Maine shooting named,,2023-10-28 00:44:19
6,Fashion brand A&F facing sex-trafficking lawsuit,,2023-10-28 00:44:19
7,Maine Democrat reverses course on weapons ban,,2023-10-28 00:44:19
8,Former Prime Minister Boris Johnson joins GB News,,2023-10-28 00:44:19
9,Congressman launches primary challenge to Biden,,2023-10-28 00:44:19
10,"Russia executing own retreating soldiers, US says",,2023-10-28 00:44:19
