order_var,value,url,scrape_date
1,Hezbollah chief to break silence on Israel-Gaza war,,2023-11-03 14:09:01
2,Mushroom cook tried to kill ex four times - police,,2023-11-03 14:09:01
3,Storms and floods ravage Tuscany leaving six dead,,2023-11-03 14:09:01
4,Pablo Escobar's feral hippos face cull in Colombia,,2023-11-03 14:09:01
5,Convicted 'Crypto King' faces decades in jail,,2023-11-03 14:09:01
6,Trump's sons a study in contrasts in court showdown,,2023-11-03 14:09:01
7,Lisa Marie feared film would show 'predator' Elvis,,2023-11-03 14:09:01
8,Aerosmith's Steven Tyler accused of sexual assault,,2023-11-03 14:09:01
9,Germany's migrant row deepens as illegal arrivals soar,,2023-11-03 14:09:01
10,Elon Musk tells Rishi Sunak AI will put an end to work,,2023-11-03 14:09:01
