order_var,value,url,scrape_date
1,First ever images prove 'lost echidna' not extinct,,2023-11-10 03:42:45
2,De Niro's firm ordered to pay ex-assistant $1.2m,,2023-11-10 03:42:45
3,Israel officials accuse Gaza reporters of knowing about Hamas attack,,2023-11-10 03:42:45
4,Women in naked assault video ‘will not give up’,,2023-11-10 03:42:45
5,US veteran gets world's first eye transplant,,2023-11-10 03:42:45
6,Stars hit red carpet at Hunger Games world premiere,,2023-11-10 03:42:45
7,US Muslim students threatened over Israel-Gaza war,,2023-11-10 03:42:45
8,'Provocative' Ramaswamy border comments anger Canada,,2023-11-10 03:42:45
9,Luis Díaz's father freed by Colombian guerrillas,,2023-11-10 03:42:45
10,Outrage in Ghana after 300-year-old tree felled,,2023-11-10 03:42:45
