order_var,value,url,scrape_date
1,Why Indians are debating a 70-hour work week,,2023-11-01 12:23:06
2,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 12:23:06
3,What China wants from Israel-Hamas war,,2023-11-01 12:23:06
4,WeWork reported to be filing for bankruptcy,,2023-11-01 12:23:06
5,Cornell student held over threats to Jewish classmates,,2023-11-01 12:23:06
6,Bolivia severs diplomatic ties with Israel,,2023-11-01 12:23:06
7,"In one blast, Khalil Khader lost all his children",,2023-11-01 12:23:06
8,The best celebrity Halloween costumes,,2023-11-01 12:23:06
9,The children forced from home by Russian attacks,,2023-11-01 12:23:06
10,Why Trump's children are testifying in fraud case,,2023-11-01 12:23:06
