order_var,value,url,scrape_date
1,Bolivia severs diplomatic ties with Israel,,2023-11-01 11:43:00
2,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 11:43:00
3,Why Indians are debating a 70-hour work week,,2023-11-01 11:43:00
4,WeWork reported to be filing for bankruptcy,,2023-11-01 11:43:00
5,What China wants from Israel-Hamas war,,2023-11-01 11:43:00
6,Cornell student held over threats to Jewish classmates,,2023-11-01 11:43:00
7,The best celebrity Halloween costumes,,2023-11-01 11:43:00
8,"In one blast, Khalil Khader lost all his children",,2023-11-01 11:43:00
9,Channing Tatum and Zoe Kravitz engaged - US media,,2023-11-01 11:43:00
10,'We failed - why our dream eco-business collapsed',,2023-11-01 11:43:00
