order_var,value,url,scrape_date
1,Ukraine military under pressure over deadly strike,,2023-11-05 20:12:54
2,Hamburg Airport hostage drama ends after 18 hours,,2023-11-05 20:12:54
3,Four surprises that could upend the 2024 US election,,2023-11-05 20:12:54
4,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 20:12:54
5,DJ shot dead during live broadcast in Philippines,,2023-11-05 20:12:54
6,Rescued bear arrives in Devon via Eurotunnel,,2023-11-05 20:12:54
7,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 20:12:54
8,Matthew Perry buried in private ceremony - US media,,2023-11-05 20:12:54
9,Dozens reportedly killed at Gaza refugee camp,,2023-11-05 20:12:54
10,Loneliest sheep in hiding after rehoming row,,2023-11-05 20:12:54
