order_var,value,url,scrape_date
1,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 10:40:41
2,Brazil gripped by 'unbearable' heatwave,,2023-11-15 10:40:41
3,Pelosi hammer attack accused tearfully testifies,,2023-11-15 10:40:41
4,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 10:40:41
5,Manslaughter arrest over ice hockey player death,,2023-11-15 10:40:41
6,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 10:40:41
7,US evangelicals drive Republican support for Israel,,2023-11-15 10:40:41
8,Hostages' fates haunt Israel as Gaza war intensifies,,2023-11-15 10:40:41
9,Suella Braverman accuses PM of betrayal,,2023-11-15 10:40:41
10,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 10:40:41
