order_var,value,url,scrape_date
1,Friends star Matthew Perry dies at 54,,2023-10-29 07:49:51
2,Leonormania hits Spain as crown princess turns 18,,2023-10-29 07:49:51
3,Matthew Perry's life in pictures,,2023-10-29 07:49:51
4,Mike Pence withdraws from 2024 US presidential race,,2023-10-29 07:49:51
5,60-year search for our grandfathers' skulls led us to German museum,,2023-10-29 07:49:51
6,South Africa edge out New Zealand in epic final,,2023-10-29 07:49:51
7,Soldiers sent to devastated Acapulco amid looting,,2023-10-29 07:49:51
8,Thousands at pro-Palestinian protest in London,,2023-10-29 07:49:51
9,"Israel has no plan for Gaza after war ends, experts warn",,2023-10-29 07:49:51
10,Israel recalls diplomats from Turkey in Gaza row,,2023-10-29 07:49:51
