order_var,value,url,scrape_date
1,Millions affected by Australian network outage,,2023-11-08 04:28:19
2,Ivanka Trump is pulled back into her father's orbit,,2023-11-08 04:28:19
3,Israel-Hamas conflict exposes South Africa's divisions,,2023-11-08 04:28:19
4,Thieves put gun to South Africa minister's head,,2023-11-08 04:28:19
5,"Ethiopia PM eyes Red Sea port, inflaming tensions",,2023-11-08 04:28:19
6,Poet Rupi Kaur rejects White House invite over Gaza,,2023-11-08 04:28:19
7,"Gaza journalist killed alongside 42 relatives, news agency says",,2023-11-08 04:28:19
8,Ohio affirms abortion rights in closely watched vote,,2023-11-08 04:28:19
9,How WeWork’s founder flew too close to the sun,,2023-11-08 04:28:19
10,First images revealed from 'dark Universe' mission,,2023-11-08 04:28:19
