order_var,value,url,scrape_date
1,Mob storms Dagestan airport searching for Jews,,2023-10-30 13:29:56
2,Murder at elite school horrifies Australia,,2023-10-30 13:29:56
3,"German-Israeli Shani Louk is dead, says mother",,2023-10-30 13:29:56
4,Matthew Perry cause of death unknown pending tests,,2023-10-30 13:29:56
5,Rubiales banned for three years over World Cup kiss,,2023-10-30 13:29:56
6,Portuguese police apologise to Madeleine's parents,,2023-10-30 13:29:56
7,Police search for builders who buried time capsule,,2023-10-30 13:29:56
8,Magic Johnson declared a billionaire by Forbes,,2023-10-30 13:29:56
9,Judge reinstates Trump gag order in election case,,2023-10-30 13:29:56
10,Deadly blasts target Jehovah's Witnesses in India,,2023-10-30 13:29:56
